{'opt': 'adam', 'truncate': -1, 'feat': 'basic', 'activation': ['bi-relu'], 'drates': [0, 0], 'sample': False, 'epoch': 1, 'bias': [1], 'lr': 0.005, 'fepoch': 400, 'hidden': [50], 'data': '', 'norm': 7.0}
['c= ', 'c=!', 'c="', 'c=$', 'c=%', 'c=&', "c='", 'c=(', 'c=)', 'c=*', 'c=+', 'c=,', 'c=-', 'c=.', 'c=/', 'c=0', 'c=1', 'c=2', 'c=3', 'c=4', 'c=5', 'c=6', 'c=7', 'c=8', 'c=9', 'c=:', 'c=;', 'c==', 'c=?', 'c=@', 'c=A', 'c=B', 'c=C', 'c=D', 'c=E', 'c=F', 'c=G', 'c=H', 'c=I', 'c=J', 'c=K', 'c=L', 'c=M', 'c=N', 'c=O', 'c=P', 'c=Q', 'c=R', 'c=S', 'c=T', 'c=U', 'c=V', 'c=W', 'c=X', 'c=Y', 'c=Z', 'c=[', 'c=]', 'c=`', 'c=a', 'c=b', 'c=c', 'c=d', 'c=e', 'c=f', 'c=g', 'c=h', 'c=i', 'c=j', 'c=k', 'c=l', 'c=m', 'c=n', 'c=o', 'c=p', 'c=q', 'c=r', 'c=s', 'c=t', 'c=u', 'c=v', 'c=w', 'c=x', 'c=y', 'c=z']
['b-LOC' 'b-MISC' 'b-ORG' 'b-PER' 'i-LOC' 'i-MISC' 'i-ORG' 'i-PER' 'l-LOC'
 'l-MISC' 'l-ORG' 'l-PER' 'o' 'u-LOC' 'u-MISC' 'u-ORG' 'u-PER']
# of sents:  [14041, 3250, 3453]
# of feats:  85
# of lbls:  17
(1079622, 85) (272309, 85)
(1079622,) (272309,)
14041 3250
...building the model
...training the model
Epoch: 1 Loss: 428358.633620 Error: 0.201629 Time: 90.748480 seconds
Dev Err: 0.211440 Time: 6.398328 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
U-PER	0	0	3	106	0	0	1	0	0	0	2	34	123	131	7	18	179
f1:  (91.22113624858845, 54.37616387337057, 54.42222975262623, 54.3991870607164)
...training the model
Epoch: 1 Loss: 0.511408 Error: 0.133881 Time: 100.245081 seconds
Dev Err: 0.113052 Time: 6.387845 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
b-LOC	268	1	166	495	0	0	18	0	0	1	1	2	106	63	0	0	2
b-MISC	49	209	299	599	0	0	8	2	0	0	0	25	288	63	22	0	30
b-ORG	61	2	1049	982	0	0	23	0	0	0	0	42	265	80	39	65	14
b-PER	17	0	51	6055	0	0	29	27	0	0	0	72	109	8	0	0	11
i-LOC	4	0	2	5	64	4	112	117	2	0	0	20	46	1	2	0	0
i-MISC	2	0	12	98	12	36	184	148	11	12	13	150	311	0	0	0	0
i-ORG	2	0	24	273	13	6	969	212	13	1	37	262	485	9	0	15	0
i-PER	0	0	0	80	7	1	14	1235	3	0	0	100	109	17	0	0	0
l-LOC	0	0	0	33	0	1	53	3	353	0	116	541	130	74	0	0	0
l-MISC	0	0	0	36	0	1	94	2	75	170	149	510	429	31	3	0	10
l-ORG	0	0	0	77	0	0	118	7	51	0	1097	918	338	55	0	16	2
l-PER	0	0	0	87	0	0	14	18	41	0	50	7886	116	22	5	13	19
o	6	0	155	1739	3	4	339	690	17	12	125	1650	210285	980	68	50	94
u-LOC	15	0	187	962	0	0	14	0	3	1	21	460	1458	7193	138	32	244
u-MISC	5	16	253	750	0	0	14	0	7	0	3	307	1211	882	917	12	69
u-ORG	2	2	137	485	0	0	9	0	0	4	25	272	1538	757	48	2520	354
u-PER	0	0	1	530	0	0	2	1	0	0	5	363	1059	744	35	70	1218
bos	B-LOC	B-MISC	B-ORG	B-PER	I-LOC	I-MISC	I-ORG	I-PER	L-LOC	L-MISC	L-ORG	L-PER	O	U-LOC	U-MISC	U-ORG	U-PER
B-LOC	65	0	27	109	0	0	3	0	0	0	0	0	21	13	0	0	1
B-MISC	9	32	62	108	0	0	1	0	0	0	0	4	50	8	2	0	3
B-ORG	10	0	188	173	0	0	2	0	0	0	0	6	40	9	4	10	3
B-PER	2	0	9	1177	0	0	5	0	0	0	0	13	17	0	0	0	2
I-LOC	0	0	1	1	0	0	17	0	0	0	0	6	1	0	0	0	0
I-MISC	0	0	3	19	0	0	26	0	2	2	2	27	34	0	0	0	0
I-ORG	0	0	3	44	0	0	130	1	4	0	4	48	52	4	0	9	0
I-PER	0	0	0	23	0	0	1	8	1	0	0	21	15	4	0	0	0
L-LOC	0	0	0	5	0	0	8	0	74	0	21	101	20	10	0	0	0
L-MISC	0	0	0	6	0	0	27	0	15	26	30	86	82	4	0	0	3
L-ORG	0	0	0	15	0	0	17	0	9	0	189	151	52	8	0	3	1
L-PER	0	0	0	14	0	0	2	1	9	0	7	1172	9	3	1	2	5
O	0	0	26	410	0	0	51	1	3	2	24	333	41719	158	5	10	17
U-LOC	2	0	35	153	0	0	2	0	0	0	3	65	171	1098	23	3	38
U-MISC	2	2	35	121	0	0	2	0	1	0	0	44	148	121	146	4	11
U-ORG	0	2	19	76	0	0	2	0	0	0	3	39	170	114	6	396	53
U-PER	0	0	0	80	0	0	0	0	0	0	1	48	147	109	3	9	207
f1:  (90.78112223044273, 55.699527228156185, 53.89698407319553, 54.783432360285886)
...training the model
Epoch: 1 Loss: 0.507188 Error: 0.133135 Time: 100.184706 seconds
Dev Err: 0.111025 Time: 6.385878 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
b-LOC	255	3	178	481	0	0	17	0	0	0	1	4	104	77	3	0	0
b-MISC	34	215	268	590	0	0	7	1	0	0	1	25	324	55	51	0	23
b-ORG	58	3	1103	958	0	0	16	0	0	0	0	41	225	74	71	59	14
b-PER	11	0	65	6017	0	0	24	37	0	0	0	89	104	27	1	0	4
i-LOC	2	0	2	3	64	6	97	120	0	0	0	18	61	2	4	0	0
i-MISC	5	0	9	75	11	45	148	172	3	10	13	163	333	0	2	0	0
i-ORG	0	0	39	240	11	5	893	244	8	0	24	282	547	13	0	15	0
i-PER	0	0	0	48	9	1	8	1264	2	0	0	110	107	17	0	0	0
l-LOC	0	0	0	22	0	5	55	3	361	0	59	579	148	72	0	0	0
l-MISC	0	0	0	25	0	1	100	0	62	168	97	586	438	25	2	0	6
l-ORG	0	0	1	67	0	0	108	8	38	0	854	1125	384	55	1	31	7
l-PER	0	0	0	73	0	2	14	11	49	0	18	7922	131	18	4	13	16
o	5	0	219	1353	3	4	266	741	16	14	57	1634	211011	632	63	64	135
u-LOC	8	0	191	974	0	0	11	1	4	3	16	436	1554	7014	171	39	306
u-MISC	6	16	244	646	0	0	13	0	9	0	3	346	1225	860	1003	10	65
u-ORG	1	9	164	520	0	0	7	0	0	0	16	280	1374	640	65	2730	347
u-PER	2	0	8	633	0	0	1	1	0	0	1	343	1016	761	27	78	1157
bos	B-LOC	B-MISC	B-ORG	B-PER	I-LOC	I-MISC	I-ORG	I-PER	L-LOC	L-MISC	L-ORG	L-PER	O	U-LOC	U-MISC	U-ORG	U-PER
B-LOC	64	1	35	105	0	0	2	0	0	0	0	1	16	15	0	0	0
B-MISC	4	33	55	110	0	0	0	0	0	0	0	6	54	8	7	0	2
B-ORG	10	1	200	173	0	0	1	0	0	0	0	6	26	10	6	10	2
B-PER	0	0	15	1171	0	0	3	2	0	0	0	16	12	6	0	0	0
I-LOC	0	0	0	0	0	0	16	1	0	0	0	5	3	0	1	0	0
I-MISC	0	0	3	11	0	2	21	4	1	2	1	31	39	0	0	0	0
I-ORG	0	0	5	36	0	0	128	3	1	0	2	50	60	5	0	9	0
I-PER	0	0	0	15	0	0	1	11	1	0	0	25	16	4	0	0	0
L-LOC	0	0	0	4	0	1	9	0	72	0	13	105	22	13	0	0	0
L-MISC	0	0	0	4	0	0	27	0	13	26	17	107	80	3	0	0	2
L-ORG	0	0	0	12	0	0	16	0	8	0	152	190	54	6	0	5	2
L-PER	0	0	0	11	0	0	3	0	10	0	3	1179	9	2	1	2	5
O	0	0	37	315	0	0	39	2	3	2	10	346	41867	95	4	13	26
U-LOC	0	0	34	152	0	0	1	0	1	0	2	64	184	1074	27	3	51
U-MISC	2	2	33	103	0	0	1	0	1	0	0	59	126	133	164	4	9
U-ORG	0	2	27	69	0	0	1	0	0	0	3	40	160	97	11	417	53
U-PER	1	0	1	99	0	0	0	0	0	0	0	49	132	106	4	12	200
f1:  (91.0400685331568, 56.66189111747851, 53.608946119959334, 55.093156886644614)
...training the model
Epoch: 1 Loss: 0.509646 Error: 0.133025 Time: 100.142123 seconds
Dev Err: 0.100415 Time: 6.386974 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
b-LOC	255	0	256	382	0	0	29	0	0	0	3	3	125	67	3	0	0
b-MISC	37	215	357	475	0	0	44	0	0	0	0	12	318	35	67	4	30
b-ORG	65	1	1222	769	0	0	38	0	0	0	0	19	256	80	82	78	12
b-PER	24	0	118	5913	0	0	53	27	0	0	0	55	147	32	3	1	6
i-LOC	2	0	2	1	71	7	124	82	0	0	0	11	69	4	6	0	0
i-MISC	2	1	15	86	14	35	241	109	0	12	18	87	365	0	4	0	0
i-ORG	1	0	67	177	19	3	1116	163	10	0	33	170	539	14	1	8	0
i-PER	0	0	0	70	11	1	27	1205	2	0	0	79	154	17	0	0	0
l-LOC	0	0	0	19	0	1	74	4	435	0	160	404	141	65	0	1	0
l-MISC	0	0	2	21	0	1	99	0	84	166	219	416	453	30	11	0	8
l-ORG	2	0	2	50	0	0	137	4	76	0	1337	636	341	69	0	22	3
l-PER	0	0	0	52	0	2	36	15	59	0	97	7781	182	19	6	15	7
o	10	3	202	923	6	2	368	376	19	11	118	723	212260	890	112	75	119
u-LOC	6	3	184	542	0	0	39	0	10	0	36	227	1572	7525	249	50	285
u-MISC	2	16	221	356	0	0	28	0	26	0	17	184	1238	1020	1264	28	46
u-ORG	0	7	139	349	0	0	11	0	1	5	38	137	1362	751	89	2908	356
u-PER	3	0	10	315	0	0	5	0	0	0	12	237	1141	875	49	124	1257
bos	B-LOC	B-MISC	B-ORG	B-PER	I-LOC	I-MISC	I-ORG	I-PER	L-LOC	L-MISC	L-ORG	L-PER	O	U-LOC	U-MISC	U-ORG	U-PER
B-LOC	60	0	48	85	0	0	6	0	0	0	0	1	24	15	0	0	0
B-MISC	3	32	76	89	0	0	7	0	0	0	0	3	50	5	9	1	4
B-ORG	12	0	225	136	0	0	5	0	0	0	0	3	34	9	7	13	1
B-PER	3	0	26	1150	0	0	10	3	0	0	0	8	17	6	0	0	2
I-LOC	0	0	0	0	0	1	17	0	0	0	0	3	4	0	1	0	0
I-MISC	0	0	3	19	0	1	35	1	0	2	2	17	35	0	0	0	0
I-ORG	0	0	10	31	0	0	151	2	3	0	3	30	56	7	0	6	0
I-PER	0	0	0	21	0	0	1	11	1	0	0	17	18	4	0	0	0
L-LOC	0	0	0	4	0	0	12	0	86	0	32	70	24	11	0	0	0
L-MISC	0	0	0	4	0	0	22	0	17	25	45	72	84	5	3	0	2
L-ORG	1	0	0	10	0	0	20	0	16	0	229	103	50	11	0	5	0
L-PER	0	0	0	8	0	0	6	2	12	0	16	1162	12	2	1	2	2
O	0	0	36	208	0	0	57	0	3	2	21	139	42125	121	9	15	23
U-LOC	0	0	40	84	0	0	6	0	1	0	4	32	173	1154	42	5	52
U-MISC	1	2	34	58	0	0	4	0	5	0	3	26	138	159	195	7	5
U-ORG	0	1	22	46	0	0	1	0	0	1	6	23	154	102	13	453	58
U-PER	1	0	2	49	0	0	1	0	0	0	3	30	153	132	9	16	208
f1:  (92.02717962696157, 60.42867435158501, 56.84513724161301, 58.58215470577963)
...training the model
Epoch: 1 Loss: 0.508321 Error: 0.132986 Time: 100.199591 seconds
Dev Err: 0.104727 Time: 6.391185 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
b-LOC	254	0	218	428	0	0	15	0	0	0	0	5	121	75	7	0	0
b-MISC	30	182	302	554	0	0	14	1	0	0	0	16	332	62	58	2	41
b-ORG	44	2	1128	817	0	0	23	0	0	0	0	31	292	97	84	75	29
b-PER	23	0	109	5912	0	0	29	39	0	0	0	90	128	36	3	1	9
i-LOC	3	0	2	2	69	3	101	107	1	0	0	19	67	2	3	0	0
i-MISC	1	0	12	63	15	32	182	128	5	4	14	162	366	0	5	0	0
i-ORG	3	0	88	113	17	4	1009	179	21	0	36	231	594	17	2	7	0
i-PER	0	0	0	60	9	0	15	1222	0	0	0	97	145	18	0	0	0
l-LOC	0	0	1	18	0	1	52	5	435	0	76	513	134	68	1	0	0
l-MISC	0	0	0	14	0	0	82	0	100	161	135	491	465	42	14	0	6
l-ORG	0	0	3	40	0	0	128	7	99	0	1076	801	392	91	2	34	6
l-PER	0	0	0	52	0	0	14	18	78	0	56	7837	145	12	9	26	24
o	10	0	143	1013	6	4	246	479	32	12	69	1219	211601	1003	109	82	189
u-LOC	5	0	152	584	0	0	18	0	11	0	13	289	1604	7506	222	70	254
u-MISC	3	14	187	393	0	0	20	1	17	0	3	280	1195	1084	1161	12	76
u-ORG	0	0	114	335	0	0	10	0	3	0	11	222	1385	758	69	2853	393
u-PER	2	0	2	308	0	0	0	1	0	0	1	287	1032	857	50	135	1353
bos	B-LOC	B-MISC	B-ORG	B-PER	I-LOC	I-MISC	I-ORG	I-PER	L-LOC	L-MISC	L-ORG	L-PER	O	U-LOC	U-MISC	U-ORG	U-PER
B-LOC	60	0	45	91	0	0	3	0	0	0	0	2	22	15	1	0	0
B-MISC	2	28	60	108	0	0	1	0	0	0	0	4	51	11	7	1	6
B-ORG	8	1	198	154	0	0	2	0	0	0	0	4	40	14	8	12	4
B-PER	5	0	23	1149	0	0	5	3	0	0	0	18	16	4	1	0	1
I-LOC	0	0	0	0	0	0	16	1	0	0	0	5	3	0	1	0	0
I-MISC	0	0	2	8	0	0	27	1	0	0	3	33	40	0	1	0	0
I-ORG	0	0	11	20	0	0	142	1	5	0	3	40	63	9	1	4	0
I-PER	0	0	0	18	0	0	1	10	0	0	0	22	18	4	0	0	0
L-LOC	0	0	0	3	0	0	7	0	87	0	14	96	20	12	0	0	0
L-MISC	0	0	0	2	0	0	19	0	21	24	23	92	84	8	4	0	2
L-ORG	0	0	0	9	0	0	20	0	20	0	189	133	56	12	0	5	1
L-PER	0	0	0	8	0	0	3	2	16	0	10	1164	10	1	2	4	5
O	0	0	24	229	0	0	42	0	8	2	8	245	41985	156	9	15	36
U-LOC	0	0	25	94	0	0	4	0	2	0	2	42	170	1171	41	7	35
U-MISC	1	2	26	68	0	0	2	0	4	0	1	40	135	169	175	3	11
U-ORG	0	0	18	49	0	0	1	0	1	0	1	33	152	111	10	443	61
U-PER	1	0	0	48	0	0	0	0	0	0	0	41	141	116	6	18	233
f1:  (91.62026400841089, 59.60608773500448, 56.40460860725178, 57.9611735004788)
...training the model
Epoch: 1 Loss: 0.506460 Error: 0.132793 Time: 100.225851 seconds
Dev Err: 0.112754 Time: 6.439389 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
b-LOC	256	0	171	481	0	0	30	0	0	0	0	7	115	58	5	0	0
b-MISC	34	190	266	621	0	0	22	2	0	0	3	16	321	57	39	0	23
b-ORG	56	1	979	955	0	0	22	0	0	0	0	39	348	77	69	62	14
b-PER	13	0	58	5974	0	0	27	49	0	0	0	64	148	37	3	0	6
i-LOC	4	0	0	5	67	1	107	110	0	0	0	17	65	1	2	0	0
i-MISC	2	0	7	99	9	31	163	161	0	10	8	137	361	0	1	0	0
i-ORG	1	0	54	206	15	1	929	222	9	0	24	242	592	13	0	13	0
i-PER	0	0	0	60	5	0	10	1232	0	0	0	96	146	17	0	0	0
l-LOC	0	0	0	26	0	1	54	7	392	0	77	572	134	40	1	0	0
l-MISC	0	0	0	29	0	0	102	1	72	168	108	575	428	17	2	1	7
l-ORG	0	0	4	48	0	0	123	14	77	0	869	1063	395	63	4	16	3
l-PER	0	0	0	90	0	0	25	21	43	0	36	7853	149	17	4	22	11
o	9	0	126	1320	5	2	249	604	11	13	55	1684	211300	625	65	47	102
u-LOC	4	0	122	985	0	0	20	1	8	0	27	422	1784	6908	149	26	272
u-MISC	5	15	172	718	0	0	19	0	4	0	0	378	1373	834	863	15	50
u-ORG	0	1	124	512	0	0	5	0	1	1	28	272	1704	696	46	2448	315
u-PER	3	0	1	621	0	0	0	2	0	0	5	377	1153	640	30	50	1146
bos	B-LOC	B-MISC	B-ORG	B-PER	I-LOC	I-MISC	I-ORG	I-PER	L-LOC	L-MISC	L-ORG	L-PER	O	U-LOC	U-MISC	U-ORG	U-PER
B-LOC	65	0	33	104	0	0	5	0	0	0	0	1	20	10	1	0	0
B-MISC	4	29	59	114	0	0	3	0	0	0	0	4	47	10	5	0	4
B-ORG	7	0	182	173	0	0	2	0	0	0	0	5	46	11	6	11	2
B-PER	2	0	9	1169	0	0	4	4	0	0	0	11	18	7	0	0	1
I-LOC	0	0	0	1	0	0	16	1	0	0	0	5	3	0	0	0	0
I-MISC	0	0	1	18	0	0	24	4	0	2	1	26	39	0	0	0	0
I-ORG	0	0	7	34	0	0	136	3	1	0	2	41	62	5	0	8	0
I-PER	0	0	0	16	0	0	1	12	0	0	0	21	19	4	0	0	0
L-LOC	0	0	0	3	0	0	10	0	81	0	16	103	20	6	0	0	0
L-MISC	0	0	0	7	0	0	23	0	14	27	22	100	80	3	1	0	2
L-ORG	0	0	1	10	0	0	16	1	14	0	152	178	60	8	0	4	1
L-PER	0	0	0	13	0	0	6	1	10	0	8	1166	13	1	1	4	2
O	1	0	21	295	0	0	36	1	2	2	11	330	41915	107	5	12	21
U-LOC	0	0	21	151	0	0	3	0	1	0	4	64	210	1064	23	4	48
U-MISC	1	2	24	115	0	0	3	0	1	0	0	61	166	119	133	5	7
U-ORG	0	0	22	80	0	0	0	0	0	0	3	40	194	109	8	373	51
U-PER	1	0	0	97	0	0	0	0	0	0	1	57	154	97	3	7	187
f1:  (90.90572797009462, 56.83293157797144, 51.931548627583865, 54.271801682160245)
...training the model
Epoch: 1 Loss: 0.505924 Error: 0.132878 Time: 100.191756 seconds
Dev Err: 0.107404 Time: 6.394448 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
b-LOC	280	1	182	453	0	0	9	0	0	0	1	4	126	67	0	0	0
b-MISC	52	183	283	582	0	0	11	1	0	0	0	13	335	78	24	0	32
b-ORG	86	2	1002	913	0	0	15	0	0	0	0	31	323	119	41	64	26
b-PER	11	0	72	6012	0	0	24	28	0	0	0	65	136	20	0	1	10
i-LOC	4	0	2	6	70	4	97	105	3	0	0	17	66	1	4	0	0
i-MISC	0	4	10	105	14	34	178	127	1	16	10	133	357	0	0	0	0
i-ORG	4	0	68	205	20	6	852	179	18	0	50	256	628	29	3	3	0
i-PER	0	0	0	67	7	1	14	1231	0	0	0	90	135	21	0	0	0
l-LOC	0	0	1	24	0	1	59	7	384	0	109	521	128	70	0	0	0
l-MISC	0	0	3	31	0	6	62	0	73	168	164	491	456	42	3	0	11
l-ORG	0	0	1	57	0	0	83	4	65	2	1085	765	452	127	0	29	9
l-PER	0	0	0	76	0	1	12	19	48	0	50	7813	182	20	4	15	31
o	10	0	98	1313	4	5	204	489	12	13	95	937	211760	1040	41	61	135
u-LOC	10	0	128	641	0	0	4	0	6	0	14	266	1560	7641	108	39	311
u-MISC	7	16	157	472	0	0	12	0	12	0	2	215	1324	1341	766	25	97
u-ORG	3	4	81	384	0	0	3	0	0	4	14	156	1761	899	45	2403	396
u-PER	0	0	0	440	0	0	0	2	0	0	2	251	1078	784	13	80	1378
bos	B-LOC	B-MISC	B-ORG	B-PER	I-LOC	I-MISC	I-ORG	I-PER	L-LOC	L-MISC	L-ORG	L-PER	O	U-LOC	U-MISC	U-ORG	U-PER
B-LOC	71	0	34	100	0	0	2	0	0	0	0	1	20	11	0	0	0
B-MISC	7	26	62	111	0	0	2	0	0	0	0	2	52	10	2	0	5
B-ORG	9	0	187	170	0	0	1	0	0	0	0	5	46	13	1	10	3
B-PER	2	0	12	1167	0	0	3	3	0	0	0	13	20	2	0	1	2
I-LOC	0	0	0	1	0	0	14	2	0	0	0	4	4	0	1	0	0
I-MISC	0	0	1	20	0	0	26	0	0	2	2	25	39	0	0	0	0
I-ORG	0	0	11	32	0	0	125	1	2	0	6	45	63	10	1	3	0
I-PER	0	0	0	18	0	0	1	13	0	0	0	19	17	5	0	0	0
L-LOC	0	0	0	3	0	0	9	1	79	0	20	96	20	11	0	0	0
L-MISC	0	0	1	5	0	1	16	0	16	26	30	87	86	7	1	0	3
L-ORG	0	0	0	11	0	0	12	0	14	0	192	123	69	17	0	5	2
L-PER	0	0	0	15	0	0	1	2	10	0	9	1164	12	2	1	2	7
O	0	0	18	314	0	0	32	0	4	2	17	169	42019	144	2	14	24
U-LOC	0	0	25	99	0	0	0	0	1	0	2	41	167	1184	18	6	50
U-MISC	1	2	20	75	0	0	2	0	3	0	0	34	156	211	116	4	13
U-ORG	1	0	13	56	0	0	1	0	0	0	1	22	207	128	6	380	65
U-PER	0	0	0	65	0	0	0	0	0	0	0	33	149	117	2	11	227
f1:  (91.4606129044819, 57.54666666666667, 54.845814977973575, 56.16378936410167)
...training the model
Epoch: 1 Loss: 0.508371 Error: 0.132698 Time: 100.142406 seconds
Dev Err: 0.102046 Time: 6.403213 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
b-LOC	279	0	228	407	0	0	23	0	0	0	1	2	118	51	11	0	3
b-MISC	38	194	345	511	0	0	18	2	0	0	0	15	330	34	75	1	31
b-ORG	65	0	1199	740	0	0	28	0	0	0	0	27	279	84	111	79	10
b-PER	15	0	115	5950	0	0	35	27	0	0	0	71	124	24	8	0	10
i-LOC	4	0	2	0	71	2	124	87	1	0	0	16	65	0	7	0	0
i-MISC	0	1	15	74	12	35	207	124	1	10	11	131	364	0	4	0	0
i-ORG	1	0	85	147	26	6	1087	147	13	0	34	209	547	7	3	9	0
i-PER	0	0	0	61	9	0	18	1220	0	0	0	111	125	22	0	0	0
l-LOC	0	0	1	17	0	2	73	4	431	0	124	442	162	45	3	0	0
l-MISC	0	0	2	19	0	0	104	0	96	168	192	420	446	43	9	0	11
l-ORG	0	0	6	46	0	0	145	1	82	0	1192	681	387	119	3	15	2
l-PER	0	0	1	66	0	1	25	11	58	0	80	7773	184	14	20	25	13
o	8	1	175	963	7	4	341	400	16	14	112	1017	212015	865	120	57	102
u-LOC	8	0	189	541	0	0	25	0	13	4	32	241	1477	7656	298	39	205
u-MISC	7	14	223	335	0	0	17	0	23	0	1	227	1037	1061	1432	12	57
u-ORG	5	3	162	340	0	0	9	0	1	6	26	156	1450	889	115	2670	321
u-PER	0	0	9	380	0	0	2	1	0	0	9	237	1076	974	65	126	1149
bos	B-LOC	B-MISC	B-ORG	B-PER	I-LOC	I-MISC	I-ORG	I-PER	L-LOC	L-MISC	L-ORG	L-PER	O	U-LOC	U-MISC	U-ORG	U-PER
B-LOC	70	0	42	88	0	0	5	0	0	0	0	1	23	7	2	0	1
B-MISC	3	29	75	99	0	0	4	0	0	0	0	3	52	3	8	0	3
B-ORG	10	0	215	140	0	0	3	0	0	0	0	3	40	10	9	13	2
B-PER	0	0	22	1159	0	0	5	2	0	0	0	14	15	6	0	0	2
I-LOC	0	0	0	0	0	0	18	0	0	0	0	4	3	0	1	0	0
I-MISC	0	0	2	13	0	1	28	3	0	2	1	25	40	0	0	0	0
I-ORG	0	0	11	26	0	0	149	1	2	0	4	38	54	6	1	7	0
I-PER	0	0	0	17	0	0	1	13	0	0	0	21	16	5	0	0	0
L-LOC	0	0	0	3	0	0	11	0	86	0	24	83	25	7	0	0	0
L-MISC	0	0	0	5	0	0	22	0	24	25	38	71	83	7	2	0	2
L-ORG	0	0	1	9	0	0	23	0	17	0	210	111	56	15	0	3	0
L-PER	0	0	0	9	0	0	6	1	15	0	13	1159	10	1	5	4	2
O	0	0	31	230	0	0	54	0	4	2	19	209	42039	126	13	11	21
U-LOC	1	0	34	85	0	0	3	0	3	0	3	36	153	1188	53	6	28
U-MISC	2	2	34	56	0	0	4	0	7	0	0	36	114	148	221	4	9
U-ORG	1	0	26	51	0	0	1	0	1	1	4	22	164	121	15	424	49
U-PER	0	0	0	61	0	0	0	0	0	0	0	33	144	139	8	16	203
f1:  (91.87921031112496, 60.20717985354528, 57.11623178583531, 58.62098947917572)
...training the model
Epoch: 1 Loss: 0.510458 Error: 0.133467 Time: 100.323946 seconds
Dev Err: 0.110430 Time: 6.400127 seconds
bos	b-LOC	b-MISC	b-ORG	b-PER	i-LOC	i-MISC	i-ORG	i-PER	l-LOC	l-MISC	l-ORG	l-PER	o	u-LOC	u-MISC	u-ORG	u-PER
b-LOC	258	0	222	467	0	0	20	0	0	0	0	6	91	57	0	1	1
b-MISC	30	176	340	597	0	0	17	2	0	0	0	26	280	57	34	2	33
b-ORG	66	1	1179	904	0	0	20	1	0	0	0	38	201	84	45	65	18
b-PER	36	0	92	6007	0	0	45	32	0	0	0	66	78	18	0	0	5
i-LOC	3	0	2	3	69	3	114	114	0	0	0	12	57	0	2	0	0
i-MISC	0	1	16	90	10	39	200	170	4	6	15	129	308	0	1	0	0
i-ORG	1	0	54	183	16	2	1107	195	10	0	31	225	477	15	0	5	0
i-PER	0	0	0	58	9	0	17	1274	3	0	0	93	92	20	0	0	0
l-LOC	0	0	0	21	0	1	78	7	396	0	108	535	122	36	0	0	0
l-MISC	0	0	1	37	0	0	127	0	70	158	143	539	396	26	5	0	8
l-ORG	0	0	3	66	0	0	175	8	53	0	1070	891	287	94	1	25	6
l-PER	0	0	0	66	0	1	28	24	48	0	49	7876	124	20	9	14	12
o	6	0	329	1517	1	3	487	630	19	10	96	1587	210282	933	59	63	195
u-LOC	6	0	215	836	0	0	29	0	13	1	44	360	1365	7338	113	71	337
u-MISC	3	15	293	616	0	0	29	0	16	0	6	356	1030	1114	876	12	80
u-ORG	0	1	197	423	0	0	12	1	1	4	29	278	1177	740	49	2804	437
u-PER	3	0	27	443	0	0	4	0	0	0	13	360	906	789	23	131	1329
bos	B-LOC	B-MISC	B-ORG	B-PER	I-LOC	I-MISC	I-ORG	I-PER	L-LOC	L-MISC	L-ORG	L-PER	O	U-LOC	U-MISC	U-ORG	U-PER
B-LOC	63	0	42	104	0	0	4	0	0	0	0	1	14	11	0	0	0
B-MISC	1	25	70	112	0	0	3	0	0	0	0	5	47	7	4	1	4
B-ORG	9	0	214	162	0	0	1	0	0	0	0	6	27	10	3	10	3
B-PER	9	0	15	1172	0	0	5	1	0	0	0	12	9	1	0	0	1
I-LOC	0	0	1	0	0	0	18	1	0	0	0	3	3	0	0	0	0
I-MISC	0	0	2	16	0	1	28	5	0	0	4	24	35	0	0	0	0
